name,category,sub-category,cas,unit,median,mean,std,cv,type
"Methane, tetrafluoro-, R-14",air,,000075-73-0,kilogram,4604485.264397666,4674010.451236393,706706.2116788913,0.1534821312478103,emission
Silicon,soil,industrial,007440-21-3,kilogram,4066382.748088867,4746051.517232955,2813243.188988114,0.6918294128387918,emission
Tebuconazole,soil,agricultural,080443-41-0,kilogram,4736101.319670385,4761121.638611779,450073.7985469123,0.095030441320507,emission
"Vanadium, ion",water,surface water,022541-77-1,kilogram,3856827.235606062,4768247.413870845,3156672.248940765,0.818463482055536,emission
Formaldehyde,water,,000050-00-0,kilogram,3831566.582742061,4771537.474417032,3617669.420619161,0.9441750110551846,emission
"Wood, unspecified, standing",natural resource,biotic,,cubic meter,4514759.019618496,4776865.543716294,1503463.587923816,0.3330108166107303,natural resource
Triclopyr,soil,agricultural,055335-06-3,kilogram,4762115.095554636,4791412.652479555,657214.1032867947,0.1380088658294493,emission
Selenium,air,non-urban air or from high stacks,007782-49-2,kilogram,4590529.113913098,4848883.073481369,1222330.123345074,0.266272164496333,emission
Chloridazon,soil,agricultural,001698-60-8,kilogram,4765879.175767293,4885941.92773449,887733.5874265614,0.1862685885828481,emission
Phosphorus trichloride,air,,007719-12-2,kilogram,4874716.43272752,4892549.426292796,373472.8332696805,0.07661426842437141,emission
"Ethane, 1,2-dichloro-",water,surface water,000107-06-2,kilogram,4140506.943953333,4898123.807860728,3133896.836546373,0.756887231193518,emission
"Benzene, ethyl-",air,,000100-41-4,kilogram,4200175.287368568,4997984.698877081,3206595.839913293,0.7634433376046651,emission
Hydroxide,water,,014280-30-9,kilogram,4930848.180709742,5096471.480215182,1284717.693150747,0.260546998420427,emission
Nitrate,soil,,014797-55-8,kilogram,5089648.681312478,5135529.837001029,541562.6039180461,0.106404712354015,emission
Molybdenum,water,ground-,007439-98-7,kilogram,3884041.326208573,5174138.406869078,4372776.411439456,1.125831587303929,emission
Aniline,water,,000062-53-3,kilogram,5184584.691198913,5210234.832737053,435624.5414346694,0.08402303508980448,emission
Mercury,water,"ground-, long-term",007439-97-6,kilogram,3862074.494575279,5222779.750689013,4959164.043450798,1.284067422939797,emission
Chlorine,air,,007782-50-5,kilogram,5175486.566690501,5240538.263352827,582533.5566431064,0.1125562880198163,emission
Chloroform,air,urban air close to ground,000067-66-3,kilogram,5047289.368397072,5271282.277272338,1775235.280940883,0.3517205278651708,emission
Lead,air,lower stratosphere + upper troposphere,007439-92-1,kilogram,4794495.386029623,5274228.803040329,2491978.372362454,0.5197582168133215,emission
Sulfide,water,,018496-25-8,kilogram,5099463.338975279,5289507.8516056,1465466.338702357,0.2873765808848501,emission
Dimethenamid,soil,agricultural,087674-68-8,kilogram,5264994.015261597,5296285.551813215,676288.2771312223,0.1284499612289911,emission
Diazinon,soil,agricultural,000333-41-5,kilogram,5249326.697729856,5376252.090669131,1115225.829077393,0.2124512138975248,emission
"Transformation, from traffic area, road network",natural resource,land,,square meter,5450451.931075457,5456720.551665839,481023.1517016793,0.08825381047012851,natural resource
"AOX, Adsorbable Organic Halogen as Cl",water,,,kilogram,5506453.149856291,5514334.062962721,283572.3411029101,0.05149818465454679,emission
Paraffins,air,urban air close to ground,008002-74-2,kilogram,4985807.49436746,5548925.61922044,2726729.068103715,0.5468981847341962,emission
Iron,water,ground-,007439-89-6,kilogram,5487355.717308239,5561160.35305031,645971.9488070309,0.1177200790481841,emission
Uranium-238,air,,007440-61-1,kilo Becquerel,4328670.267290758,5611467.839267186,4459544.70996168,1.030234329387448,emission
Hydroxide,water,surface water,014280-30-9,kilogram,5252904.378141746,5629323.340575206,2091793.510649822,0.3982165598433775,emission
Niobium-95,water,surface water,013967-76-5,kilo Becquerel,5615883.320009661,5639823.072606973,351992.9258825671,0.06267810526411748,emission
Sulfentrazone,soil,agricultural,122836-35-5,kilogram,5582783.214175334,5652344.095229102,712863.3822863225,0.1276896047971699,emission
"Aerosols, radioactive, unspecified",air,non-urban air or from high stacks,,kilo Becquerel,5590395.726629668,5656567.623632244,1134756.54928008,0.2029832242241286,emission
o-Xylene,air,urban air close to ground,000095-47-6,kilogram,5643048.893206915,5667246.199429216,335811.7144599576,0.05950891456287163,emission
Phosphorus,soil,,007723-14-0,kilogram,5087003.34982834,5687765.222692824,3063181.269589121,0.6021582961396099,emission
Iron,soil,industrial,007439-89-6,kilogram,2484970.320610233,5726933.717428471,12440879.22295716,5.006449823473972,emission
Terbufos,soil,agricultural,013071-79-9,kilogram,5509012.905705481,5730580.035612642,1182098.159870399,0.2145753114221504,emission
Benzo(a)pyrene,air,non-urban air or from high stacks,000050-32-8,kilogram,5639300.056606389,5733907.918937701,1175993.046642224,0.208535285379,emission
"Hydrocarbons, aliphatic, unsaturated",water,surface water,,kilogram,4864923.251157621,5762758.952123301,3641469.167211175,0.74851523430399,emission
Arsenic,air,urban air close to ground,007440-38-2,kilogram,4885038.549421288,5801152.821495514,3551589.732704829,0.7270341260921211,emission
"Chromium, ion",water,,016065-83-1,kilogram,5506291.714621086,5971446.837539336,2170637.928369055,0.3942104851810283,emission
Paraquat,soil,agricultural,004685-14-7,kilogram,5948908.298984977,6067653.809389554,1021216.957567626,0.171664598989006,emission
Oxyfluorfen,soil,agricultural,042874-03-3,kilogram,6029725.61520828,6078137.012711922,726160.8617204641,0.1204301668203489,emission
"Nickel, ion",water,ground-,014701-22-5,kilogram,6009989.718967006,6111210.723581349,586582.3643880812,0.09760122592837027,emission
Fenpropidin,soil,agricultural,067306-00-7,kilogram,6082663.310336046,6124593.787342958,742188.2395666464,0.1220169852744394,emission
"Water, in air",natural resource,in air,007732-18-5,cubic meter,6322408.473911727,6322075.293110197,371303.7985807752,0.058728220442082,natural resource
Sodium,air,,007440-23-5,kilogram,5487348.591997523,6339025.377342644,3057127.675534434,0.5571229208934889,emission
Potassium-40,air,,013966-00-2,kilo Becquerel,4853203.26841314,6419122.263105651,5167670.751279222,1.06479586068706,emission
"Transformation, to forest, secondary (non-use)",natural resource,land,,square meter,6413942.267284147,6458182.885126846,556182.4539354296,0.08671460246413065,natural resource
"VOC, volatile organic compounds, unspecified origin",water,,,kilogram,5881002.102084011,6544969.346723921,2894147.374073804,0.4921180648869731,emission
Acrylonitrile,water,,000107-13-1,kilogram,6625449.264358301,6677050.444953136,614767.0591340398,0.09278873546601406,emission
Aluminium hydroxide,water,,021645-51-2,kilogram,6717527.706852376,6770379.366601858,711166.8683265565,0.1058673517045733,emission
Radium-226,air,,013982-63-3,kilo Becquerel,5349393.151956677,6773713.96565305,5376685.559679122,1.005101963334376,emission
Dimethoate,soil,agricultural,000060-51-5,kilogram,6751846.188943194,6808456.102936978,677313.3180670922,0.1003152766092715,emission
Diuron,soil,agricultural,000330-54-1,kilogram,6770197.924154488,6817163.34008131,598653.4842003509,0.08842481282038961,emission
"Titanium, ion",water,surface water,022541-75-9,kilogram,5035452.594117807,6925806.770310451,6034260.894133407,1.198355218591942,emission
"Ethane, 1,1-difluoro-, HFC-152a",air,non-urban air or from high stacks,000075-37-6,kilogram,6790545.042614937,6939615.388727213,1179429.086966926,0.1736869543704175,emission
"Ethane, 1,1,1,2-tetrafluoro-, HFC-134a",air,non-urban air or from high stacks,000811-97-2,kilogram,6853134.316081468,6998572.227559712,1138093.166610063,0.1660690005651034,emission
Mesotrione,soil,agricultural,104206-82-8,kilogram,6803432.86871383,7031358.787261164,1572750.753118562,0.2311701729800247,emission
Monoethanolamine,water,,000141-43-5,kilogram,6438464.314327477,7035832.348486805,3065286.059213846,0.4760896247250579,emission
Sulfur,water,ground-,007704-34-9,kilogram,7071959.272425303,7110430.977833258,803861.3047270876,0.1136688255348798,emission
Strontium,air,non-urban air or from high stacks,007440-24-6,kilogram,6943981.320548188,7130813.838202773,1248797.523435856,0.179838836798206,emission
Barium,air,non-urban air or from high stacks,007440-39-3,kilogram,7055805.760993213,7243253.691481572,1285507.858109524,0.1821915032321651,emission
Acrolein,air,urban air close to ground,000107-02-8,kilogram,7232489.552531149,7258512.128805976,539680.8792313517,0.07461896423237555,emission
Lead,water,,007439-92-1,kilogram,6457772.83593112,7320865.764496827,3289716.945345266,0.5094197378763843,emission
Metazachlor,soil,agricultural,067129-08-2,kilogram,7276577.765198223,7370007.939040368,836768.3434193697,0.1149947640800861,emission
Hydrogen peroxide,water,surface water,007722-84-1,kilogram,6846752.489650128,7378097.434410171,2706077.079781529,0.3952351255390292,emission
Propiconazole,soil,agricultural,060207-90-1,kilogram,7410692.483542928,7460108.38172996,771372.0427851261,0.1040890638085614,emission
"Benzene, chloro-",water,surface water,000108-90-7,kilogram,7364920.002975063,7470303.882330824,1059837.950519706,0.1439035251016418,emission
Lead,air,,007439-92-1,kilogram,7147809.889474479,7472641.773852224,1700639.533674975,0.237924561505092,emission
Diethylene glycol,air,non-urban air or from high stacks,000111-46-6,kilogram,7327058.397229519,7521881.414262678,1679791.657237379,0.2292586691915184,emission
Selenium,water,surface water,007782-49-2,kilogram,5031244.138798941,7532753.509451455,9224899.914759256,1.833522615931221,emission
Carbonyl sulfide,air,,000463-58-1,kilogram,7531809.59306227,7533068.563945318,180311.5137517696,0.02393999895029992,emission
Bromine,air,urban air close to ground,007726-95-6,kilogram,7248777.017792586,7621057.376441238,1928600.25423541,0.2660587088693083,emission
Cadmium,air,non-urban air or from high stacks,007440-43-9,kilogram,6650158.181851793,7670612.335730703,4265490.616891713,0.6414119033336965,emission
"Titanium, ion",water,,022541-75-9,kilogram,7571519.245385662,7673616.071465082,747648.4992938119,0.09874484565953576,emission
Methanol,water,surface water,000067-56-1,kilogram,7396250.958738573,7742692.49115428,1993069.507009439,0.2694702381149809,emission
Sulfur trioxide,air,,007446-11-9,kilogram,7764809.169839256,7795967.772998434,567287.9170689661,0.07305883565979636,emission
"Hydrocarbons, aliphatic, unsaturated",air,,,kilogram,7709692.546020202,7913370.711140423,1675185.760168051,0.2172830823237943,emission
Chloride,soil,agricultural,016887-00-6,kilogram,6624752.732018482,7917219.385481625,5507361.999464157,0.831330952602382,emission
"Copper, ion",water,ocean,017493-86-6,kilogram,7117303.868054206,7922657.32716558,3637464.474683445,0.511073370213978,emission
Ethylene oxide,water,surface water,000075-21-8,kilogram,7818870.344094351,8000104.541688126,1700172.619076767,0.2174447898807939,emission
Benzaldehyde,air,non-urban air or from high stacks,000100-52-7,kilogram,7370585.468111301,8043428.770615192,3492375.915407758,0.4738261201253899,emission
Benzene,water,,000071-43-2,kilogram,6639890.400501616,8049290.443368148,5712775.142367696,0.8603719034181829,emission
"Sulfate, ion",water,ground-,014996-02-2,kilogram,8072118.15730985,8090631.73159532,941908.1220147844,0.1166866123189516,emission
Zinc,soil,industrial,007440-66-6,kilogram,7235517.453988915,8103578.907247267,3868191.567896542,0.5346116006898749,emission
Uranium-235,air,non-urban air or from high stacks,015117-96-1,kilo Becquerel,7022259.691746744,8130191.791961237,4384549.463768684,0.6243787122999511,emission
Sulfate,soil,,014808-79-8,kilogram,8042834.484427389,8134793.880695259,964490.8563326362,0.1199192720178554,emission
Trichlorfon,soil,agricultural,000052-68-6,kilogram,8311576.025179919,8330623.547508684,505024.2269778029,0.06076154816461187,emission
Metamitron,soil,agricultural,041394-05-2,kilogram,8281421.643647421,8352342.652801352,1029605.976153953,0.1243272013499942,emission
Parathion,soil,agricultural,000056-38-2,kilogram,8263604.849172974,8368562.184303158,1189573.942601897,0.1439533913242415,emission
Toluene,water,,000108-88-3,kilogram,7232137.389185989,8525418.235351114,5054459.087398244,0.698888698513393,emission
"Copper, ion",water,,017493-86-6,kilogram,8050436.375472549,8627217.434487678,2666363.605052818,0.3312073384216151,emission
Scandium,water,surface water,007440-20-2,kilogram,4196088.00458778,8679912.218556346,15178447.24545246,3.617285249703331,emission
"Benzene, ethyl-",air,non-urban air or from high stacks,000100-41-4,kilogram,6899368.362149563,8684056.40287263,6157637.948821382,0.8924929972724216,emission
"Tellurium, in ground",natural resource,in ground,013494-80-9,kilogram,9008139.789160267,9009322.62901722,181675.370832036,0.02016791203114441,natural resource
Chloropicrin,soil,agricultural,000076-06-2,kilogram,9116744.849556373,9117020.196181294,2862.024222959659,0.0003139304949506103,emission
"Bicarbonate, ion",water,,000071-52-3,kilogram,9095694.873310514,9159306.280317465,926028.9046242267,0.1018095832723536,emission
Butanol,water,surface water,000071-36-3,kilogram,8539461.65670662,9231202.97995844,3498522.265981453,0.4096888547106275,emission
Barium,air,,007440-39-3,kilogram,9153776.013746325,9244958.69164817,1403674.278388313,0.1533437432028488,emission
Sulfite,water,,014265-45-3,kilogram,9142209.108149324,9333156.576632403,2217673.75242406,0.2425752601137985,emission
Aclonifen,soil,agricultural,074070-46-5,kilogram,9274299.332137663,9355189.44852394,1059947.963534796,0.1142887376798183,emission
Copper,air,"low population density, long-term",007440-50-8,kilogram,7649215.994218375,9387443.51050401,6931368.8294176,0.9061541515701275,emission
Sulfate,air,,014808-79-8,kilogram,9250418.469381198,9396137.271460326,1284290.324965527,0.1388359163660019,emission
Carbofuran,soil,agricultural,001563-66-2,kilogram,9353290.646957792,9478029.10969181,1306383.560618394,0.1396710109765809,emission
Isoproturon,soil,agricultural,034123-59-6,kilogram,9447236.422201632,9518300.914519269,1073155.821499689,0.1135946824594864,emission
Carbonate,water,ocean,003812-32-6,kilogram,9493880.832083054,9728015.403322093,1588024.115110639,0.1672681744375983,emission
"Silver, ion",water,,014701-21-4,kilogram,8041420.402438931,9754650.81710048,6631588.615812459,0.8246787612050632,emission
Diflubenzuron,soil,agricultural,035367-38-5,kilogram,9431857.327643987,9822037.862840585,2565293.802293715,0.2719818285180218,emission
Ethylene oxide,air,,000075-21-8,kilogram,9891539.968874346,9985033.430620277,912920.2844390826,0.09229303903252312,emission
Pyraflufen-ethyl,soil,agricultural,129630-19-9,kilogram,9990071.744540248,10004362.75858008,630438.0386477099,0.06310645756796046,emission
Glufosinate,soil,agricultural,051276-47-2,kilogram,9931076.970276918,10070000.99743777,1564871.899686559,0.1575732324268678,emission
Formate,water,surface water,000071-47-6,kilogram,9301580.81285049,10195406.35987623,4438767.967474186,0.4772057628464463,emission
Choline chloride,soil,agricultural,000067-48-1,kilogram,10084799.46087627,10237154.00330412,1888095.332038141,0.1872219015720599,emission
Carbendazim,soil,agricultural,010605-21-7,kilogram,10382378.84418479,10468764.10262567,1031544.413706447,0.09935530471267853,emission
